Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [335]
[329]    0.0    0.00    0.00       2         bool __gnu_cxx::__is_null_pointer<char const>(char const*) [329]
-----------------------------------------------
                0.00    0.00       1/2           __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::max_size() const [349]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::allocate(unsigned long, void const*) [346]
[330]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::_M_max_size() const [330]
-----------------------------------------------
                0.00    0.00       2/2           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [370]
[331]    0.0    0.00    0.00       2         std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [331]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [375]
                0.00    0.00       1/2           std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [355]
[332]    0.0    0.00    0.00       2         std::allocator<std::vector<Patch, std::allocator<Patch> > >::allocator(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [332]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > > const&) [328]
-----------------------------------------------
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [336]
[333]    0.0    0.00    0.00       2         std::char_traits<char>::length(char const*) [333]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_fill_initialize(unsigned long, std::vector<Patch, std::allocator<Patch> > const&) [99]
                0.00    0.00       1/2           std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::~vector() [390]
[334]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_get_Tp_allocator() [334]
-----------------------------------------------
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [336]
[335]    0.0    0.00    0.00       2         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [335]
                0.00    0.00       2/2           bool __gnu_cxx::__is_null_pointer<char const>(char const*) [329]
                0.00    0.00       2/2           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [339]
-----------------------------------------------
                0.00    0.00       2/2           __static_initialization_and_destruction_0(int, int) [341]
[336]    0.0    0.00    0.00       2         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [336]
                0.00    0.00       2/2           std::char_traits<char>::length(char const*) [333]
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [335]
-----------------------------------------------
                0.00    0.00       2/2           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [339]
[337]    0.0    0.00    0.00       2         std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [337]
-----------------------------------------------
                0.00    0.00       2/2           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [339]
[338]    0.0    0.00    0.00       2         std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [338]
-----------------------------------------------
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [335]
[339]    0.0    0.00    0.00       2         std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [339]
                0.00    0.00       2/2           std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [338]
                0.00    0.00       2/2           std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [337]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN6AnimalC2Ei [381]
[340]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [340]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z18SHEEP_WOLVES_GRASSB5cxx11 [378]
[341]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [341]
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [336]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN5Sheep10sheepFlockE [380]
[342]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [342]
                0.00    0.00       1/501         std::vector<Sheep, std::allocator<Sheep> >::vector() [264]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN4Wolf8wolfPackE [379]
[343]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [343]
                0.00    0.00       1/501         std::vector<Wolf, std::allocator<Wolf> >::vector() [263]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Patch>::allocator() [351]
[344]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Patch>::new_allocator() [344]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<Patch, std::allocator<Patch> > > >::deallocate(std::allocator<std::vector<Patch, std::allocator<Patch> > >&, std::vector<Patch, std::allocator<Patch> >*, unsigned long) [363]
[345]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::deallocate(std::vector<Patch, std::allocator<Patch> >*, unsigned long) [345]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<Patch, std::allocator<Patch> > > >::allocate(std::allocator<std::vector<Patch, std::allocator<Patch> > >&, unsigned long) [364]
[346]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::allocate(unsigned long, void const*) [346]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::_M_max_size() const [330]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::vector<Patch, std::allocator<Patch> > >::allocator() [352]
[347]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::new_allocator() [347]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Patch> >::max_size(std::allocator<Patch> const&) [362]
[348]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Patch>::max_size() const [348]
                0.00    0.00       1/62          __gnu_cxx::new_allocator<Patch>::_M_max_size() const [299]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<Patch, std::allocator<Patch> > > >::max_size(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [365]
[349]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::max_size() const [349]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::_M_max_size() const [330]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[350]    0.0    0.00    0.00       1         std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [350]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [96]
[351]    0.0    0.00    0.00       1         std::allocator<Patch>::allocator() [351]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Patch>::new_allocator() [344]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [96]
[352]    0.0    0.00    0.00       1         std::allocator<std::vector<Patch, std::allocator<Patch> > >::allocator() [352]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::new_allocator() [347]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<Patch, std::allocator<Patch> >*>(std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> >*) [376]
[353]    0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<std::vector<Patch, std::allocator<Patch> >*>(std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> >*) [353]
                0.00    0.00      60/120         std::vector<Patch, std::allocator<Patch> >* std::__addressof<std::vector<Patch, std::allocator<Patch> > >(std::vector<Patch, std::allocator<Patch> >&) [298]
                0.00    0.00      60/60          void std::_Destroy<std::vector<Patch, std::allocator<Patch> > >(std::vector<Patch, std::allocator<Patch> >*) [324]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_create_storage(unsigned long) [358]
[354]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_allocate(unsigned long) [354]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<Patch, std::allocator<Patch> > > >::allocate(std::allocator<std::vector<Patch, std::allocator<Patch> > >&, unsigned long) [364]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_Vector_base(unsigned long, std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [360]
[355]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [355]
                0.00    0.00       1/2           std::allocator<std::vector<Patch, std::allocator<Patch> > >::allocator(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [332]
                0.00    0.00       1/1           std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_Vector_impl_data::_Vector_impl_data() [359]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::~_Vector_base() [361]
[356]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_Vector_impl::~_Vector_impl() [356]
                0.00    0.00       1/3           std::allocator<std::vector<Patch, std::allocator<Patch> > >::~allocator() [327]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::~_Vector_base() [361]
[357]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_deallocate(std::vector<Patch, std::allocator<Patch> >*, unsigned long) [357]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<Patch, std::allocator<Patch> > > >::deallocate(std::allocator<std::vector<Patch, std::allocator<Patch> > >&, std::vector<Patch, std::allocator<Patch> >*, unsigned long) [363]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_Vector_base(unsigned long, std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [360]
[358]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_create_storage(unsigned long) [358]
                0.00    0.00       1/1           std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_allocate(unsigned long) [354]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [355]
[359]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_Vector_impl_data::_Vector_impl_data() [359]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::vector(unsigned long, std::vector<Patch, std::allocator<Patch> > const&, std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [100]
[360]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_Vector_base(unsigned long, std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [360]
                0.00    0.00       1/1           std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [355]
                0.00    0.00       1/1           std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_create_storage(unsigned long) [358]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::~vector() [390]
[361]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::~_Vector_base() [361]
                0.00    0.00       1/1           std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_deallocate(std::vector<Patch, std::allocator<Patch> >*, unsigned long) [357]
                0.00    0.00       1/1           std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_Vector_impl::~_Vector_impl() [356]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Patch, std::allocator<Patch> >::_S_max_size(std::allocator<Patch> const&) [372]
[362]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<Patch> >::max_size(std::allocator<Patch> const&) [362]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Patch>::max_size() const [348]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_deallocate(std::vector<Patch, std::allocator<Patch> >*, unsigned long) [357]
[363]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::vector<Patch, std::allocator<Patch> > > >::deallocate(std::allocator<std::vector<Patch, std::allocator<Patch> > >&, std::vector<Patch, std::allocator<Patch> >*, unsigned long) [363]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::deallocate(std::vector<Patch, std::allocator<Patch> >*, unsigned long) [345]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_allocate(unsigned long) [354]
[364]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::vector<Patch, std::allocator<Patch> > > >::allocate(std::allocator<std::vector<Patch, std::allocator<Patch> > >&, unsigned long) [364]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::allocate(unsigned long, void const*) [346]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_S_max_size(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [374]
[365]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::vector<Patch, std::allocator<Patch> > > >::max_size(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [365]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::max_size() const [349]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[366]    0.0    0.00    0.00       1         std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [366]
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [367]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [366]
[367]    0.0    0.00    0.00       1         std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [367]
                0.00    0.00       1/3           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [326]
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&) [368]
-----------------------------------------------
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [367]
[368]    0.0    0.00    0.00       1         std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&) [368]
-----------------------------------------------
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [371]
[369]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [369]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[370]    0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [370]
                0.00    0.00       2/2           std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [331]
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [371]
-----------------------------------------------
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [370]
[371]    0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [371]
                0.00    0.00       2/3           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [326]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [369]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Patch, std::allocator<Patch> >::_S_check_init_len(unsigned long, std::allocator<Patch> const&) [373]
[372]    0.0    0.00    0.00       1         std::vector<Patch, std::allocator<Patch> >::_S_max_size(std::allocator<Patch> const&) [372]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Patch> >::max_size(std::allocator<Patch> const&) [362]
                0.00    0.00       1/17114       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [181]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Patch, std::allocator<Patch> >::vector(unsigned long, std::allocator<Patch> const&) [120]
[373]    0.0    0.00    0.00       1         std::vector<Patch, std::allocator<Patch> >::_S_check_init_len(unsigned long, std::allocator<Patch> const&) [373]
                0.00    0.00       1/122         std::allocator<Patch>::allocator(std::allocator<Patch> const&) [295]
                0.00    0.00       1/1           std::vector<Patch, std::allocator<Patch> >::_S_max_size(std::allocator<Patch> const&) [372]
                0.00    0.00       1/123         std::allocator<Patch>::~allocator() [293]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [375]
[374]    0.0    0.00    0.00       1         std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_S_max_size(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [374]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<Patch, std::allocator<Patch> > > >::max_size(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [365]
                0.00    0.00       1/17114       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [181]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::vector(unsigned long, std::vector<Patch, std::allocator<Patch> > const&, std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [100]
[375]    0.0    0.00    0.00       1         std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [375]
                0.00    0.00       1/2           std::allocator<std::vector<Patch, std::allocator<Patch> > >::allocator(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [332]
                0.00    0.00       1/1           std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_S_max_size(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [374]
                0.00    0.00       1/3           std::allocator<std::vector<Patch, std::allocator<Patch> > >::~allocator() [327]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> > >(std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> >*, std::allocator<std::vector<Patch, std::allocator<Patch> > >&) [377]
[376]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<Patch, std::allocator<Patch> >*>(std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> >*) [376]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::vector<Patch, std::allocator<Patch> >*>(std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> >*) [353]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::~vector() [390]
[377]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> > >(std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> >*, std::allocator<std::vector<Patch, std::allocator<Patch> > >&) [377]
                0.00    0.00       1/1           void std::_Destroy<std::vector<Patch, std::allocator<Patch> >*>(std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> >*) [376]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

